0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
56,0,1,0,0,0,1,0,0,2,0,353,2,227,4,0,0
50,4,1,2,0,414,1,0,0,2,0,707,1,302,3,0,1
24,7,2,1,0,496,1,0,0,2,0,297,1,323,2,0,0
35,0,1,1,0,3187,1,0,0,2,0,445,1,135,3,0,0
31,7,2,1,0,695,1,0,0,2,0,314,1,318,1,0,0
34,1,2,1,1,-60,0,0,0,2,0,84,1,332,1,0,0
38,9,1,1,0,275,1,0,0,2,0,277,2,333,1,0,0
56,5,1,1,0,3948,0,0,0,2,0,484,1,135,3,0,0
39,4,1,1,0,517,1,0,0,2,0,240,1,136,5,0,0
43,10,1,1,0,1943,1,0,0,2,0,273,2,136,2,0,0
28,9,2,2,0,172,1,1,0,2,0,100,14,60,2,0,0
42,2,1,2,0,2249,1,0,1,2,0,362,2,136,6,0,0
33,0,1,2,0,1636,1,1,0,2,0,105,1,136,1,0,0
36,9,0,1,0,666,1,1,0,2,0,190,1,133,1,1,0
55,1,0,1,0,1613,1,0,0,2,0,296,1,270,3,0,1
44,2,2,2,0,1136,1,1,0,2,0,345,2,249,7,1,0
49,9,1,2,0,523,1,0,0,2,0,203,1,31,2,2,0
48,0,1,0,0,4459,1,0,0,2,0,439,2,240,1,0,0
40,2,1,2,0,2644,1,0,0,2,0,235,1,133,3,0,0
44,1,1,0,0,612,1,1,0,2,0,1091,1,135,1,0,0
39,9,2,2,0,54,1,0,0,2,0,204,2,248,12,0,0
41,6,1,1,0,3123,1,0,0,2,0,1203,2,135,2,0,1
37,0,1,1,0,1335,1,0,1,2,0,309,4,262,4,1,0
50,4,1,2,0,101,1,0,0,5,0,43,2,326,1,0,0
37,4,1,0,0,3953,1,0,0,5,0,610,2,138,1,0,0
43,4,0,2,0,20,0,0,0,5,0,590,2,255,2,0,0
40,4,1,2,0,285,1,0,0,5,0,322,1,265,3,2,0
34,9,2,1,0,2729,1,0,0,5,0,945,1,139,1,2,0
35,1,1,1,0,270,1,1,0,5,0,332,2,335,1,0,0
45,1,1,1,0,-73,1,0,0,5,0,551,3,313,9,0,0
33,9,2,2,0,127,1,0,0,5,0,583,2,222,17,0,1
38,9,2,1,0,12926,1,0,0,5,0,271,2,307,1,0,0
32,7,1,1,0,393,0,0,0,5,0,211,2,266,2,0,0
47,0,2,1,0,1544,1,0,0,5,0,104,1,312,1,0,0
45,1,1,1,0,146,1,1,0,5,0,294,1,305,15,0,0
39,4,2,2,0,2651,0,0,0,5,0,139,2,136,5,1,0
44,4,1,1,0,8262,1,0,0,5,0,150,1,257,16,0,0
30,9,2,1,0,10152,1,0,0,5,0,1108,2,270,1,0,0
44,1,1,1,0,545,1,0,0,5,0,122,3,136,1,0,0
35,9,1,1,0,5553,1,0,0,5,0,371,3,136,7,0,0
40,0,2,1,0,462,1,1,0,5,0,272,1,335,4,1,0
40,1,1,0,0,2133,1,1,0,5,0,377,3,325,1,0,0
37,0,1,1,0,1207,1,0,1,5,0,1353,2,138,2,2,1
37,9,2,2,0,3943,0,0,0,5,0,1138,2,138,1,0,1
59,7,1,0,0,1562,1,0,1,5,0,471,2,270,1,1,0
42,1,1,0,0,574,1,0,0,5,0,357,2,327,2,0,0
46,0,2,1,0,757,1,1,0,5,0,342,3,256,3,0,0
33,0,2,1,0,2554,1,0,1,5,0,125,3,249,15,0,0
41,0,0,1,0,270,1,0,0,5,0,143,1,336,1,0,0
36,9,1,1,0,0,1,0,0,5,0,583,3,335,2,1,0
46,0,0,1,0,1198,1,1,0,6,0,837,1,307,1,1,0
41,9,1,1,0,2185,1,0,0,6,0,157,4,309,4,1,0
33,7,1,1,0,387,1,0,0,6,0,327,2,138,2,0,0
43,1,1,1,0,902,1,0,0,6,0,91,1,328,1,0,0
33,4,1,2,0,663,1,0,0,6,0,381,1,243,4,0,0
36,1,2,1,0,3508,1,0,0,6,0,183,1,266,3,0,0
31,4,1,1,0,625,1,0,0,6,0,424,1,138,1,0,0
33,1,2,1,0,706,1,0,0,6,0,329,1,322,1,0,0
53,1,0,1,0,1912,1,1,0,6,0,210,1,253,2,0,0
40,0,1,1,0,2591,1,1,0,6,0,389,1,266,2,1,0
32,1,1,1,0,897,1,0,0,6,0,293,3,322,2,0,0
53,1,1,0,0,53,1,0,0,6,0,208,1,140,1,0,0
29,6,2,2,0,1457,1,0,0,6,0,89,1,314,1,1,0
35,2,1,2,0,1859,1,0,0,6,0,157,1,267,2,0,0
31,1,1,0,0,1601,0,0,0,6,0,615,1,137,3,0,0
37,9,0,2,0,1174,1,0,0,6,0,436,1,140,2,0,0
41,7,1,1,0,446,1,0,0,6,0,93,3,140,2,0,0
39,1,2,0,0,581,1,0,0,6,0,620,1,39,2,2,0
48,7,1,1,0,665,1,0,0,6,0,271,2,230,3,0,0
42,9,0,0,0,5076,1,0,0,6,0,99,1,251,2,1,0
35,4,1,2,0,0,1,0,0,6,0,139,1,243,2,1,0
33,1,1,0,0,1064,1,0,0,6,0,311,1,330,1,0,0
35,4,2,2,0,714,1,0,0,6,0,263,2,224,22,0,0
43,9,2,1,0,4990,1,0,0,6,0,58,1,228,10,0,0
24,0,2,1,0,5,0,0,0,6,0,66,1,330,1,0,0
49,2,0,2,0,1342,1,1,0,6,0,253,1,140,1,0,0
36,7,1,1,0,1746,1,0,0,6,0,15,1,316,1,0,0
36,0,0,1,0,356,1,0,0,6,0,244,3,313,1,0,0
31,8,2,1,0,735,0,0,0,6,0,88,3,322,1,1,0
44,10,1,1,0,728,1,0,0,6,0,185,1,328,11,0,0
41,4,1,2,0,5,1,0,0,6,0,542,3,140,3,0,0
34,10,1,1,0,428,1,0,0,6,0,221,2,267,3,1,0
40,1,2,0,0,446,1,0,0,7,0,594,4,331,1,0,0
38,1,1,1,0,6994,1,0,1,7,0,169,1,139,2,0,0
42,9,1,1,0,233,0,0,0,7,0,98,1,231,4,0,0
36,1,2,1,0,1822,1,0,0,7,0,952,1,323,1,1,1
35,1,1,1,0,2926,1,0,0,7,0,182,1,292,25,0,0
37,0,2,1,0,810,1,0,0,7,0,376,1,295,1,0,0
35,9,2,2,0,458,1,0,0,7,0,2129,1,322,3,0,0
55,6,1,1,0,12159,1,0,0,7,0,179,5,139,4,0,0
39,0,1,1,0,217,1,0,0,7,0,284,1,308,4,0,0
48,4,1,1,0,4415,1,0,0,7,0,1032,3,141,7,0,1
34,8,2,2,0,3404,1,0,0,7,0,420,1,139,5,0,0
36,6,1,0,0,1094,1,0,0,7,0,291,1,335,1,0,0
45,1,1,0,0,31,0,0,0,7,0,393,2,310,1,1,0
32,9,1,1,0,303,1,0,0,7,0,150,1,267,4,0,1
38,9,1,2,0,3234,0,0,0,7,0,281,1,141,2,2,0
40,2,1,2,0,2310,1,1,0,7,0,120,1,294,1,0,0
50,9,2,1,0,-97,1,0,0,7,0,425,1,306,2,0,0
32,9,1,1,0,1951,1,0,0,7,0,518,2,261,2,0,0
33,4,2,2,0,318,1,0,0,7,0,1190,1,141,3,1,1
44,0,1,1,0,1807,1,1,0,7,0,229,1,313,1,0,0
35,4,1,2,0,1725,1,1,0,7,0,180,2,254,7,0,0
35,4,1,2,0,24,1,0,0,7,0,169,1,231,2,0,0
39,7,1,1,0,702,1,0,0,7,0,303,1,300,1,0,0
30,7,2,1,0,1268,1,0,0,7,0,105,4,320,8,1,1
26,1,1,1,0,352,1,0,0,7,0,213,3,317,4,1,0
37,9,1,1,0,523,1,0,0,7,0,171,2,139,4,0,0
38,1,2,1,0,2580,1,0,0,7,0,1691,2,264,3,0,1
30,4,1,2,0,357,1,0,0,7,0,78,2,289,2,1,0
37,7,2,1,0,248,1,0,0,7,0,417,2,57,3,0,0
58,5,0,2,0,5253,0,0,0,8,0,162,4,295,3,0,0
38,1,1,1,0,13849,1,0,0,8,0,286,4,321,5,0,0
32,9,1,1,0,344,1,0,0,8,0,68,3,140,2,0,0
33,1,1,0,0,331,1,0,0,8,0,435,2,314,3,0,0
36,1,1,0,0,2730,1,0,0,8,0,105,1,323,1,0,0
57,1,1,1,0,1412,1,0,0,8,0,89,1,330,1,0,0
41,7,1,1,0,803,1,0,0,8,0,592,4,316,3,0,1
34,4,1,2,0,159,1,1,0,8,0,150,1,275,2,1,0
39,4,1,2,0,272,1,0,0,8,0,85,1,325,1,1,0
33,9,2,1,0,719,1,0,0,8,0,448,2,316,6,0,1
51,1,0,0,0,155,1,1,0,8,0,220,1,142,1,0,0
39,9,1,1,0,958,1,0,0,8,0,141,5,142,4,0,0
42,4,1,2,0,1773,0,0,0,8,0,311,1,336,1,0,0
29,1,2,1,0,314,1,0,0,8,0,161,1,316,2,1,0
32,0,1,1,0,393,1,0,0,8,0,236,1,330,1,0,0
34,10,1,1,0,438,1,1,0,8,0,272,1,323,1,0,0
35,0,1,1,0,159,1,0,0,8,0,259,2,262,1,0,0
42,9,1,1,0,488,0,0,0,8,0,230,1,325,1,1,0
51,1,1,0,0,5131,1,0,0,8,0,348,1,329,2,0,0
34,7,2,0,0,25,1,1,0,8,0,96,4,314,8,1,0
42,2,1,1,0,0,1,0,0,8,0,331,1,140,4,0,1
34,9,1,1,0,1012,1,1,0,8,0,353,2,163,1,2,0
30,1,1,1,0,177,1,0,0,8,0,62,2,332,3,0,0
40,4,0,2,0,1315,1,0,0,8,0,466,2,141,5,0,0
43,1,1,1,0,664,1,0,0,8,0,290,2,301,1,0,0
55,6,1,1,0,2408,0,0,1,8,0,327,2,140,1,0,0
31,7,2,1,0,900,1,0,0,8,0,221,2,140,6,0,0
41,1,1,0,0,3658,1,0,0,8,0,268,1,330,1,0,0
37,9,2,1,0,1590,1,0,0,8,0,121,5,315,3,1,0
40,1,1,1,0,1554,1,0,0,8,0,385,2,331,1,0,0
34,2,1,1,0,1847,1,0,0,8,0,543,3,321,6,0,0
38,0,2,2,0,-898,1,0,0,8,0,345,2,323,1,0,0
34,7,1,1,0,404,1,0,0,8,0,208,12,337,1,0,0
34,0,1,2,0,899,1,0,0,8,0,627,2,141,7,0,0
28,4,0,2,0,229,1,0,0,8,0,1042,2,315,2,1,1
35,2,1,2,0,7962,1,0,0,8,0,275,2,140,2,0,0
36,9,1,1,0,569,1,0,0,8,0,265,1,323,5,0,0
39,9,1,2,0,1161,1,0,0,8,0,236,1,336,1,0,0
41,1,1,1,0,-56,1,0,0,12,0,137,1,333,2,1,0
42,2,1,2,0,1068,1,0,0,12,0,444,1,300,8,0,0
45,1,1,1,0,96,1,0,0,12,0,348,3,256,2,0,1
34,0,1,1,0,1499,1,0,0,12,0,186,1,327,2,0,0
52,1,1,1,0,8180,1,0,0,12,0,81,1,144,1,0,0
45,0,2,1,0,946,1,0,0,12,0,754,3,143,6,0,0
60,4,1,0,0,252,1,1,0,12,0,123,2,147,3,0,0
49,1,2,1,0,8982,1,0,0,12,0,470,2,334,1,0,0
31,4,1,2,0,357,1,0,0,12,0,201,2,228,5,0,0
31,1,1,1,0,1716,1,0,0,12,0,542,2,340,2,1,0
38,0,0,1,0,3834,1,0,0,12,0,363,2,327,1,0,0
43,1,1,0,0,1288,1,0,0,12,0,136,1,334,1,0,0
38,1,1,1,0,1663,1,0,0,12,0,217,3,327,1,0,0
42,1,1,0,0,7735,1,0,0,12,0,166,1,144,2,0,0
41,9,1,2,0,816,1,1,0,12,0,520,2,319,1,0,0
34,4,1,2,0,1116,1,0,0,12,0,120,1,262,5,0,0
43,1,0,0,0,515,1,0,0,12,0,199,2,146,1,0,0
33,4,2,2,0,215,1,0,0,12,0,1058,1,17,1,0,0
44,6,2,2,0,1367,1,0,0,12,0,1232,3,146,1,1,1
35,1,1,1,0,120,1,0,0,13,0,269,3,328,1,0,0
44,7,1,1,0,1450,1,0,0,13,0,356,1,314,2,0,0
41,4,1,2,0,-456,0,0,0,13,0,427,4,144,1,0,0
45,9,2,0,0,237,1,0,0,13,0,110,1,263,1,0,0
33,4,1,2,0,0,1,0,0,13,0,535,3,328,1,0,1
25,8,2,1,0,1765,1,0,1,13,0,111,3,326,2,0,0
31,1,2,1,0,609,1,0,0,13,0,1126,1,335,1,0,0
33,0,2,1,0,572,1,0,0,13,0,344,1,74,2,0,1
37,9,1,1,0,474,1,0,0,13,0,85,1,322,1,0,0
54,0,1,1,0,3136,1,0,1,13,0,104,1,146,1,0,0
32,1,1,1,0,180,1,0,0,13,0,179,1,334,1,1,0
29,7,1,1,0,690,1,0,0,13,0,553,2,316,1,1,0
44,0,0,1,0,0,0,0,0,13,0,1594,1,148,1,0,1
38,0,1,1,0,766,1,0,0,13,0,461,2,335,1,0,0
27,6,1,2,0,10005,1,0,0,13,0,163,3,271,2,0,0
34,1,2,1,0,47,1,0,0,13,0,232,1,147,2,0,0
43,1,1,0,0,2273,1,0,0,13,0,424,2,147,3,0,0
32,4,2,2,0,574,1,0,0,13,0,259,2,145,3,0,0
36,1,1,1,0,325,0,0,0,13,0,119,2,337,2,0,0
52,7,1,1,0,2904,1,0,0,14,0,201,6,272,3,0,0
52,4,1,2,0,1944,1,0,0,14,0,238,3,323,2,0,0
35,0,1,1,0,5250,1,0,0,14,0,343,2,146,1,0,0
43,7,1,0,0,2557,1,0,1,14,0,165,2,327,3,0,1
32,7,1,1,0,1129,1,0,0,14,0,903,2,341,2,0,1
40,7,0,1,0,1062,1,0,0,14,0,389,2,299,4,0,0
33,4,2,2,0,1271,1,0,0,14,0,636,3,330,1,0,1
46,4,1,1,0,4105,1,0,0,14,0,115,3,258,2,0,0
32,9,2,1,0,674,1,1,0,14,0,169,1,316,3,0,0
53,6,0,1,0,8112,1,1,0,14,0,75,1,146,1,0,0
32,9,1,1,0,-292,1,1,0,14,0,301,1,316,1,0,0
31,1,1,1,0,1131,1,1,0,14,0,126,1,148,6,0,0
36,4,1,1,0,1160,1,0,0,14,0,56,1,323,3,0,0
34,7,2,1,0,194,1,1,0,14,0,149,1,268,2,1,0
50,6,1,2,0,202,1,0,0,14,0,107,1,148,4,0,0
41,1,1,1,0,217,1,0,0,14,0,375,2,344,1,0,0
29,4,1,2,0,5698,0,0,0,14,0,437,1,264,1,0,0
38,9,2,1,0,8381,0,0,0,14,0,82,1,145,1,0,0
54,1,0,0,0,2656,1,0,0,14,0,1187,2,320,2,2,0
32,4,2,2,0,3981,1,0,0,14,0,362,1,271,1,0,0
42,0,0,1,0,2397,1,0,0,14,0,239,2,320,2,0,0
50,7,1,1,0,254,1,0,0,14,0,397,2,337,1,0,0
44,1,1,0,0,4581,1,0,0,14,0,520,3,146,2,0,0
38,4,2,2,0,6158,1,0,0,14,0,139,5,145,9,0,1
37,1,2,2,0,3649,1,0,0,14,0,623,2,146,4,0,0
34,9,2,1,0,2660,1,0,0,14,0,158,2,329,1,0,0
40,0,2,1,0,985,1,0,0,14,0,313,3,145,5,1,0
34,9,2,2,0,1393,1,0,0,14,0,540,3,271,3,2,0
37,4,2,2,0,876,1,0,0,14,0,140,4,327,2,0,0
52,1,1,0,0,281,1,0,0,15,0,55,4,335,3,1,0
32,1,1,1,1,-53,1,0,0,15,0,648,1,272,1,1,1
33,7,1,1,0,1397,1,0,0,15,0,370,1,146,3,0,0
39,9,1,1,0,0,1,0,0,15,0,137,1,300,1,0,0
32,1,2,1,0,760,1,0,0,15,0,445,1,148,2,1,0
36,1,1,0,0,453,1,0,0,15,0,176,1,330,2,0,0
32,6,2,1,0,202,1,0,0,15,0,827,1,149,1,0,0
29,1,2,1,0,1232,1,0,0,15,0,258,1,316,2,0,0
42,9,0,1,0,2189,0,0,0,15,0,67,5,149,2,1,0
33,3,2,2,0,23663,1,0,0,15,0,199,2,146,2,0,0
35,4,2,2,0,1350,1,0,0,15,0,185,1,330,1,0,0
43,1,2,1,0,1306,1,0,0,15,0,243,1,336,1,0,0
32,9,2,1,0,309,1,1,0,15,0,346,1,234,3,0,0
29,0,0,1,0,589,1,0,1,15,0,262,6,316,1,1,0
41,0,1,1,0,1597,1,0,0,15,0,461,2,321,1,0,0
57,1,0,0,0,5041,1,0,0,15,0,284,1,336,1,0,0
34,9,2,1,0,486,1,0,0,15,0,204,1,328,2,0,0
39,1,1,0,0,467,1,0,0,15,0,232,1,335,1,0,0
39,4,1,2,0,63,1,0,0,15,0,479,1,330,1,0,0
33,4,2,1,0,-665,1,1,0,15,0,324,1,342,1,0,0
34,9,1,2,0,352,1,0,0,15,0,288,3,324,1,1,0
52,0,1,1,0,979,1,0,0,15,0,156,1,336,1,1,0
31,9,2,2,0,2530,1,0,0,15,0,60,1,342,1,0,0
37,7,1,1,0,345,1,1,0,15,0,114,1,148,1,0,0
36,1,0,1,0,3102,1,0,0,15,0,188,1,147,1,0,0
58,1,1,1,0,8195,1,0,0,15,0,104,1,332,2,0,0
33,1,1,0,0,359,1,1,0,15,0,130,1,148,1,0,0
52,2,2,2,0,3469,1,0,0,15,0,583,1,147,1,2,1
50,1,1,1,0,825,1,0,0,15,0,18,3,273,1,0,0
30,4,2,2,0,726,1,0,0,15,0,39,1,342,3,0,0
31,1,1,1,0,1981,1,0,0,15,0,198,1,268,2,0,0
35,0,2,1,0,-101,1,0,0,15,0,275,1,318,1,1,0
38,7,0,1,0,904,1,0,0,15,0,361,1,339,1,0,0
24,1,2,1,0,525,1,0,0,15,0,253,1,332,1,0,0
37,9,0,2,0,1762,1,0,0,15,0,309,1,317,1,0,0
39,7,0,1,0,1957,1,1,0,15,0,350,1,147,1,0,0
35,9,1,1,0,545,1,0,0,15,0,1579,1,234,4,0,1
39,4,0,1,0,-17,0,0,0,15,0,316,1,146,4,0,0
29,1,1,0,0,10045,1,0,0,15,0,617,1,322,4,0,0
46,1,2,0,0,96,1,0,0,15,0,99,1,148,1,0,0
54,3,1,1,0,736,1,0,0,15,0,268,1,331,1,0,0
33,6,2,2,0,1354,1,0,0,15,0,270,1,147,2,0,0
54,1,1,1,0,0,0,0,1,15,0,1366,1,150,1,0,0
39,4,1,2,0,691,1,1,0,15,0,517,1,255,1,0,0
51,2,1,1,0,0,1,1,0,15,0,432,1,150,1,0,0
35,1,2,1,0,0,1,0,0,15,0,1174,1,345,4,1,1
57,0,0,0,0,207,1,0,0,15,0,284,1,317,4,0,0
47,2,1,1,0,1375,1,0,1,15,0,272,2,321,7,0,0
48,7,1,1,0,543,1,0,0,15,0,152,1,336,1,0,0
46,7,1,1,0,1550,1,0,0,15,0,126,2,149,8,0,0
38,1,1,0,0,1576,1,0,0,15,0,144,1,328,2,1,0
33,4,1,2,0,2441,1,1,0,15,0,257,2,148,1,0,0
30,1,2,1,0,445,1,0,0,15,0,218,1,330,2,0,0
40,6,1,1,0,31,1,0,0,15,0,174,2,147,6,0,0
32,1,2,0,0,528,1,0,0,15,0,219,1,273,1,0,0
31,1,2,1,0,1205,1,0,0,15,0,462,1,328,2,1,0
29,0,1,1,0,2121,0,0,0,15,0,281,1,342,2,1,0
27,1,1,1,0,2171,1,0,0,15,0,130,1,323,1,1,0
30,0,1,2,0,26,1,0,0,15,0,62,1,323,1,0,0
42,0,1,1,0,8238,1,1,0,15,0,102,2,149,5,1,0
31,1,2,1,0,855,1,0,0,15,0,94,1,317,2,0,0
40,9,1,0,0,644,1,0,0,15,0,118,2,336,1,0,0
38,1,0,1,0,614,1,0,0,15,0,314,2,331,1,0,0
30,0,2,1,0,818,1,1,0,15,0,66,1,346,1,0,0
54,1,1,0,0,3170,1,0,1,15,0,140,2,324,4,0,0
32,6,2,2,0,519,1,0,0,15,0,317,2,149,1,0,0
43,1,1,0,0,2519,1,0,0,15,0,257,2,146,9,1,0
38,0,1,1,0,281,1,0,0,15,0,235,2,335,2,0,0
36,4,2,2,0,4788,1,0,0,15,0,241,2,317,1,0,0
36,1,2,0,0,736,1,0,0,15,0,114,2,304,2,0,0
37,9,1,1,0,0,1,0,0,15,0,657,4,149,1,1,0
36,9,2,2,0,470,1,0,0,15,0,123,3,265,13,2,0
48,1,1,1,0,113,1,0,0,15,0,255,2,318,5,1,0
37,1,1,1,0,2848,1,0,0,15,0,280,2,147,3,0,0
31,4,2,2,0,319,1,0,0,15,0,302,2,248,2,0,0
44,4,0,2,0,2422,1,0,0,15,0,399,2,269,2,0,0
47,4,1,2,0,109,1,0,0,15,0,91,2,268,1,0,0
42,1,1,0,0,560,1,1,0,15,0,122,4,149,2,0,0
32,7,1,1,0,1273,1,0,0,15,0,1365,2,328,1,0,1
38,6,1,2,0,2084,1,0,0,15,0,71,2,330,2,0,0
42,7,1,1,0,1027,1,0,1,15,0,63,2,150,4,0,0
33,1,2,1,0,1036,1,1,0,15,0,323,2,321,2,0,0
39,1,1,0,0,2366,1,0,0,15,0,1007,3,325,4,0,0
32,4,2,1,0,301,1,0,0,15,0,383,3,345,1,0,0
38,9,1,1,0,183,1,0,0,15,0,256,3,339,2,0,0
32,7,1,1,0,1167,1,1,1,15,0,668,3,147,1,0,0
29,9,2,2,0,828,1,0,0,15,0,215,3,321,3,1,0
40,1,1,0,0,-214,1,0,0,15,0,348,2,266,1,1,0
33,9,2,2,0,617,1,0,0,15,0,282,2,259,4,1,0
36,9,1,0,0,3350,1,0,0,15,0,86,1,269,3,1,0
53,0,1,1,0,3703,1,0,0,15,0,104,1,267,1,0,0
32,1,1,0,0,5511,0,0,0,15,0,408,2,231,16,1,0
41,1,1,0,0,-692,1,0,0,15,0,370,3,282,2,0,0
35,4,0,1,0,124,1,0,0,15,0,48,4,146,5,0,0
47,2,0,1,0,392,1,1,0,15,0,279,3,148,1,0,0
31,0,1,1,0,4457,1,0,0,15,0,225,1,146,4,2,0
38,7,1,1,0,4582,1,0,1,15,0,193,1,314,4,1,0
42,9,0,1,0,611,1,0,0,15,0,804,2,262,5,0,0
45,1,1,0,0,2958,1,0,0,15,0,580,1,317,2,0,0
27,9,2,1,0,639,1,0,0,15,0,119,1,314,5,2,0
34,1,1,0,0,2720,1,0,0,15,0,115,2,146,5,0,0
42,0,2,1,0,734,1,0,0,15,0,332,2,317,3,0,0
44,1,0,0,0,75,1,0,0,15,0,614,1,281,1,0,0
35,4,1,2,0,1906,1,0,0,15,0,102,1,148,5,1,0
53,1,1,0,0,241,1,0,0,15,0,1410,1,325,2,0,0
33,4,2,2,0,1423,1,0,0,15,0,633,3,248,2,1,0
32,9,2,2,0,932,1,0,0,15,0,944,1,318,1,0,1
40,1,1,1,0,750,1,1,0,15,0,340,1,281,1,0,0
44,4,1,2,0,38,1,0,1,15,0,201,2,330,8,1,0
53,4,1,2,0,1319,1,0,0,15,0,427,1,150,1,0,0
40,7,0,0,0,471,1,0,0,15,0,1156,1,345,2,0,1
37,4,1,2,0,1594,1,0,0,16,0,110,1,260,5,0,0
34,4,2,2,0,872,1,0,0,16,0,81,1,345,2,0,0
32,4,2,2,0,8436,1,0,0,16,0,245,1,149,2,0,0
34,0,1,1,0,79,1,0,0,16,0,193,1,329,1,0,0
33,7,2,1,0,148,1,0,0,16,0,271,1,150,1,0,0
37,1,1,1,0,346,1,0,0,16,0,390,1,316,1,0,0
54,1,2,1,0,105,1,0,0,16,0,226,1,326,3,0,0
33,4,0,2,0,525,1,1,0,16,0,260,1,281,1,1,0
31,0,1,1,0,-170,1,1,0,16,0,252,1,326,1,0,0
41,7,1,1,0,121,1,0,0,16,0,41,1,324,1,1,0
33,7,2,1,0,1940,1,0,0,16,0,239,3,329,2,0,0
41,9,1,1,0,442,1,1,0,16,0,261,3,322,1,1,0
48,4,2,2,0,191,1,0,0,16,0,222,1,326,1,0,0
37,1,1,1,0,590,1,0,0,16,0,37,1,343,2,0,0
42,7,1,1,0,798,0,0,0,16,0,80,1,338,1,1,0
56,5,1,1,0,3738,1,0,0,16,0,156,1,305,6,1,1
44,1,1,0,0,279,1,0,0,16,0,85,1,339,6,1,0
34,7,2,1,0,0,1,0,0,16,0,112,1,332,3,0,0
52,4,1,0,0,98,1,0,0,16,0,402,1,345,2,0,0
34,1,1,1,0,1134,1,0,0,16,0,408,1,329,2,0,0
55,0,1,1,0,865,1,0,0,16,0,85,1,151,1,0,0
25,8,2,1,0,1790,0,0,0,16,0,224,1,322,3,0,0
36,7,1,1,0,456,1,1,0,16,0,294,1,319,4,0,0
34,7,1,1,0,210,1,1,0,16,0,175,1,332,1,0,0
33,2,1,1,0,135,1,0,0,16,0,114,1,345,2,0,0
33,1,1,1,0,489,1,0,0,16,0,552,1,332,1,0,0
36,1,1,0,0,442,1,0,0,16,0,238,1,326,3,0,0
37,1,2,1,0,90,1,0,0,16,0,416,1,340,5,0,0
38,0,2,1,0,245,1,1,0,16,0,71,2,345,2,2,0
47,1,1,1,0,1536,1,0,0,16,0,41,1,301,4,1,0
30,7,1,1,0,249,1,0,0,16,0,294,1,275,2,0,0
34,7,1,1,0,703,0,0,0,16,0,282,2,150,2,0,0
33,0,1,1,0,7,1,0,0,16,0,612,1,148,1,0,0
36,1,2,0,0,263,1,0,0,16,0,199,2,337,2,0,0
38,1,1,0,0,3242,1,0,0,16,0,198,5,331,1,0,0
38,4,2,2,0,35,1,0,0,16,0,156,1,273,3,0,0
50,0,1,1,0,512,1,1,0,16,0,77,3,338,3,0,0
52,1,1,1,0,1374,1,0,0,16,0,267,2,322,1,0,0
52,1,1,1,0,568,1,0,1,16,0,246,1,317,1,0,0
35,1,1,1,0,293,1,0,0,16,0,1017,1,325,1,1,1
43,7,1,0,0,-88,1,1,0,16,0,313,1,147,2,0,0
31,7,1,1,0,-163,1,0,0,16,0,135,1,270,2,0,0
43,1,1,0,0,-181,1,0,0,16,0,351,1,337,3,0,0
34,1,1,1,0,2595,1,1,0,16,0,126,1,336,2,1,0
32,1,1,1,0,435,1,0,0,16,0,456,1,331,1,0,0
54,4,1,1,0,-133,1,0,0,16,0,76,1,343,2,0,0
38,1,1,1,0,8444,1,0,0,16,0,39,2,324,1,1,0
38,7,1,2,0,0,1,0,0,16,0,239,1,147,4,0,0
28,1,2,1,0,1065,1,1,0,16,0,406,1,317,1,0,0
32,4,0,2,0,294,1,0,0,16,0,1095,1,274,5,2,1
36,9,2,2,0,670,1,0,0,16,0,122,1,343,1,0,0
43,1,1,1,0,948,1,0,0,16,0,185,1,336,2,1,0
43,0,2,1,0,243,1,0,0,16,0,31,3,338,5,0,0
31,1,1,1,0,658,1,1,0,16,0,268,1,270,1,0,0
28,2,1,1,0,490,1,0,0,16,0,728,1,316,3,1,0
30,1,2,1,0,971,1,0,0,16,0,283,1,317,2,1,0
46,1,1,0,0,-175,1,1,0,16,0,250,1,324,2,0,0
54,4,1,2,0,6525,1,0,0,16,0,231,1,149,4,0,0
34,1,1,0,0,329,1,0,0,16,0,952,1,343,1,0,1
34,0,2,1,0,598,1,0,0,16,0,365,1,324,1,0,0
31,6,2,2,0,578,1,0,0,16,0,664,1,319,4,0,0
31,0,2,1,0,223,1,0,0,16,0,508,1,315,11,2,0
43,0,1,1,0,214,1,0,1,16,0,421,2,324,24,0,0
54,1,1,0,0,551,1,0,0,16,0,251,1,263,2,0,0
36,7,0,1,0,543,1,0,0,16,0,101,1,269,2,0,0
30,7,1,1,0,-43,1,1,0,16,0,79,1,325,2,1,0
55,1,2,0,0,1187,1,0,0,16,0,113,1,319,2,0,0
28,9,2,1,0,16,0,0,0,16,0,268,1,333,1,0,0
22,1,2,1,0,104,1,0,0,16,0,531,1,339,1,1,0
55,4,1,2,0,505,1,0,0,16,0,58,1,316,1,1,0
35,7,1,1,0,457,1,0,0,16,0,69,1,322,2,0,0
38,4,1,2,0,-113,1,0,0,16,0,141,1,323,3,0,0
36,4,2,2,0,953,1,0,0,16,0,72,1,346,1,1,0
34,4,1,2,0,436,1,0,0,16,0,28,1,345,1,0,0
41,0,1,1,0,1010,1,0,0,16,0,47,1,338,1,0,0
48,1,1,1,0,1143,1,0,0,16,0,264,1,317,1,0,0
45,9,0,1,0,976,1,0,0,16,0,183,1,338,2,0,0
